Station,Crest Time,Car Initials,Car Number,Cut Record ID,Device Name,Car Weight Avg (lbs),Segment Distance (ft),Segment Grade,Front Velocity (fps),Rear Velocity (fps),Front Free Rolling,Rear Free Rolling,Friction Energy Loss,Kinetic Energy,Potential Energy,Wind Energy,Wind Direction,Wind Gust Velocity (fps),Wind Velocity (fps),Wind Energy Info
TULSA,2021-09-01 15:40:38,CPCX,816200,10904374,SWB3132,65700.0,75.17000000000007,-0.002793667686576061,13.922,13.2275,TRUE,TRUE,21137.3,402026.88,-13797.0,42.832988072300424,174,11.0,6.67333485,"{""densityOfAir"":0.06986977595825085,""bulkhead"":190,""relativeWindSpeed"":9.322840481023107,""dragCoefficient"":0.003,""elapsedTime"":5.495}"
TULSA,2021-09-01 15:40:38,CPCX,816200,10904374,SWB3140,65700.0,162.5,0.008459770114942675,17.4129,21.57,TRUE,TRUE,33938.64,1408308.73,82967.27,461.39343153832687,174,11.0,6.67333485,"{""densityOfAir"":0.06987101493611661,""bulkhead"":190,""relativeWindSpeed"":16.524918050292126,""dragCoefficient"":0.003,""elapsedTime"":7.715}"
TULSA,2021-09-01 15:40:38,CPCX,816200,10904374,SWB2140,65700.0,169.07999999999993,0.01383960255500307,20.1845,20.4678,TRUE,TRUE,77430.46,802948.41,153737.99,371.44082779583465,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06986421270469677,""bulkhead"":190,""relativeWindSpeed"":15.049517769665762,""dragCoefficient"":0.003,""elapsedTime"":8.485}"
TULSA,2021-09-01 15:40:38,CPCX,816200,10904374,SWB3134,65700.0,96.76999999999862,-0.003100134339155446,14.919,14.0224,TRUE,TRUE,54448.29,267205.09,-19710.01,75.90642403469846,174,11.0,6.67333485,"{""densityOfAir"":0.06987028612560733,""bulkhead"":190,""relativeWindSpeed"":10.418316205227178,""dragCoefficient"":0.003,""elapsedTime"":6.549}"
TULSA,2021-09-01 15:40:38,CPCX,816200,10904374,SWB0950,65700.0,88.78999999999905,0.031156547743236996,19.1257,14.6,TRUE,TRUE,13965.42,696516.11,167198.01,12.431574503907344,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06985852798272449,""bulkhead"":190,""relativeWindSpeed"":6.697346143984348,""dragCoefficient"":0.003,""elapsedTime"":6.441}"
TULSA,2021-09-01 15:40:58,XOMX,110134,10904294,SWB3140,258700.0,173.83333333333334,0.008459770114942675,15.2306,21.07,TRUE,TRUE,91372.24,4878258.59,357459.79,289.78464648869596,174,11.0,6.67333485,"{""densityOfAir"":0.06987101493611661,""bulkhead"":150,""relativeWindSpeed"":15.795768050292121,""dragCoefficient"":0.0025,""elapsedTime"":8.605}"
TULSA,2021-09-01 15:40:58,XOMX,110134,10904294,SWB3740,258700.0,86.69999999999891,-0.0029988465974624475,12.8205,12.3326,TRUE,TRUE,120131.54,787123.48,-67262.0,26.6115094327986,157,11.0,6.8444460000000005,"{""densityOfAir"":0.06987038330034191,""bulkhead"":150,""relativeWindSpeed"":8.754041343013057,""dragCoefficient"":0.0025,""elapsedTime"":6.691}"
TULSA,2021-09-01 15:40:58,XOMX,110134,10904294,SWB2140,258700.0,169.07999999999993,0.01383960255500307,19.1886,19.5095,TRUE,TRUE,193753.09,2735275.65,605357.99,191.5831950981939,174,11.0,6.67333485,"{""densityOfAir"":0.06986421270469677,""bulkhead"":150,""relativeWindSpeed"":13.824766205227181,""dragCoefficient"":0.0025,""elapsedTime"":9.002}"
TULSA,2021-09-01 15:40:58,XOMX,110134,10904294,SWB0950,258700.0,100.1233333333324,0.031156547743236996,15.8085,15.6,TRUE,TRUE,42081.25,2654771.55,761515.71,11.123612286750125,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06985852798272449,""bulkhead"":150,""relativeWindSpeed"":7.022346143984347,""dragCoefficient"":0.0025,""elapsedTime"":7.136}"
TULSA,2021-09-01 15:40:58,XOMX,110134,10904294,SWB3940,258700.0,72.22000000000116,0.0013846579894768918,12.2292,12.5448,TRUE,TRUE,33706.34,1201590.6,25870.0,14.819536772533533,157,11.0,6.8444460000000005,"{""densityOfAir"":0.06987062623717832,""bulkhead"":150,""relativeWindSpeed"":7.9106532773786835,""dragCoefficient"":0.0025,""elapsedTime"":5.805}"
TULSA,2021-09-01 15:41:15,MULX,200093,10904314,SWB2140,264200.0,169.07999999999993,0.01383960255500307,19.0011,19.3157,TRUE,TRUE,186541.5,2669983.32,618227.99,195.3011314938313,174,11.0,6.67333485,"{""densityOfAir"":0.06986421270469677,""bulkhead"":165,""relativeWindSpeed"":13.48696620522718,""dragCoefficient"":0.0025,""elapsedTime"":9.105}"
TULSA,2021-09-01 15:41:15,MULX,200093,10904314,SWB0950,264200.0,100.28999999999905,0.031156547743236996,15.7233,15.63,TRUE,TRUE,40516.01,2739761.91,779254.92,17.53556151158496,174,11.0,6.67333485,"{""densityOfAir"":0.06985852798272449,""bulkhead"":165,""relativeWindSpeed"":7.262692850857052,""dragCoefficient"":0.0025,""elapsedTime"":8.443}"
TULSA,2021-09-01 15:41:15,MULX,200093,10904314,SWB2130,264200.0,174.79999999999927,0.007787448465414801,13.4409,20.81,TRUE,TRUE,84275.22,4873960.12,338841.22,402.37178453058124,157,11.0,6.8444460000000005,"{""densityOfAir"":0.06987065053086197,""bulkhead"":165,""relativeWindSpeed"":16.436168846534134,""dragCoefficient"":0.0025,""elapsedTime"":8.712}"
TULSA,2021-09-01 15:41:15,MULX,200093,10904314,SWB2730,264200.0,96.64999999999964,-0.001448525607863289,13.0208,12.6263,TRUE,TRUE,99704.01,763346.23,-36988.0,46.90844457601019,157,11.0,6.8444460000000005,"{""densityOfAir"":0.06987031041929098,""bulkhead"":165,""relativeWindSpeed"":9.353384286445966,""dragCoefficient"":0.0025,""elapsedTime"":7.374}"
TULSA,2021-09-01 15:41:15,MULX,200093,10904314,SWB2930,264200.0,76.3700000000008,-0.0015712976299594513,12.3588,11.8805,TRUE,TRUE,75832.04,1808789.76,-31704.01,22.00336490538096,157,11.0,6.8444460000000005,"{""densityOfAir"":0.06987001889508726,""bulkhead"":165,""relativeWindSpeed"":8.17184136668282,""dragCoefficient"":0.0025,""elapsedTime"":6.203}"
TULSA,2021-09-01 15:51:22,WRWK,9232,10904344,SWB0950,289000.0,101.1233333333324,0.031156547743236996,14.7306,13.59,TRUE,TRUE,83421.28,7619822.21,1721751.52,11.193189019325228,153,10.0,6.425398285714286,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":8.420360549807555,""dragCoefficient"":0.0025,""elapsedTime"":2.441}"
TULSA,2021-09-01 15:51:22,WRWK,9232,10904344,SWB2930,289000.0,76.3700000000008,-0.0015712976299594513,10.5105,9.10036,TRUE,TRUE,187939.54,2064364.01,-69360.01,11.99168545767001,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06974451140650259,""bulkhead"":165,""relativeWindSpeed"":6.294607342435556,""dragCoefficient"":0.0025,""elapsedTime"":7.882}"
TULSA,2021-09-01 15:51:22,WRWK,9232,10904344,SWB2130,289000.0,175.63333333333262,0.007787448465414801,14.9957,19.37,TRUE,TRUE,164143.97,9444931.47,745918.02,279.0663174506848,151,10.0,6.0063505714285705,"{""densityOfAir"":0.0697451419076702,""bulkhead"":165,""relativeWindSpeed"":15.847179372283664,""dragCoefficient"":0.0025,""elapsedTime"":6.369}"
TULSA,2021-09-01 15:51:22,WRWK,9232,10904344,SWB2140,289000.0,169.07999999999993,0.01383960255500307,17.3611,18.1159,TRUE,TRUE,372721.45,5429385.32,1352519.99,219.62365043773949,153,10.0,6.425398285714286,"{""densityOfAir"":0.06973871564576971,""bulkhead"":165,""relativeWindSpeed"":13.308875872616008,""dragCoefficient"":0.0025,""elapsedTime"":9.747}"
TULSA,2021-09-01 15:51:22,WRWK,9232,10904344,SWB2730,289000.0,96.64999999999964,-0.001448525607863289,11.3269,10.1981,TRUE,TRUE,244724.9,1160613.87,-80920.0,33.02591979047495,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06974480240704149,""bulkhead"":165,""relativeWindSpeed"":7.7454824600357775,""dragCoefficient"":0.0025,""elapsedTime"":8.976}"
TULSA,2021-09-01 15:51:49,TILX,518731,10904364,SWB4142,283400.0,73.3799999999992,6.813845734526447E-4,10.8225,10.27,TRUE,TRUE,67454.66,1043123.28,14169.99,16.314639585714716,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06974344440452668,""bulkhead"":165,""relativeWindSpeed"":7.123941130026065,""dragCoefficient"":0.0025,""elapsedTime"":6.805}"
TULSA,2021-09-01 15:51:49,TILX,518731,10904364,SWB0950,283400.0,98.03999999999905,0.031156547743236996,17.3096,15.79,TRUE,TRUE,43751.27,3104153.19,813449.92,33.219045840079865,153,10.0,6.425398285714286,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":8.565360549807554,""dragCoefficient"":0.0025,""elapsedTime"":6.802}"
TULSA,2021-09-01 15:51:49,TILX,518731,10904364,SWB4150,283400.0,262.6299999999992,0.012549451974836288,14.8054,21.48,TRUE,TRUE,323952.64,5426824.66,980109.71,539.3095051031827,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06974402640560444,""bulkhead"":165,""relativeWindSpeed"":16.029161357488395,""dragCoefficient"":0.0025,""elapsedTime"":12.937}"
TULSA,2021-09-01 15:51:49,TILX,518731,10904364,SWB4144,283400.0,97.58000000000175,-0.00297192047550685,11.283,10.9238,TRUE,TRUE,140351.72,668508.11,-82186.0,29.602211796255794,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06974332315430212,""bulkhead"":165,""relativeWindSpeed"":7.927616139038111,""dragCoefficient"":0.0025,""elapsedTime"":8.532}"
TULSA,2021-09-01 15:52:04,DJJX,800014,10904324,SWB4150,229200.0,260.3799999999992,0.012549451974836288,12.4113,20.85,TRUE,TRUE,257807.3,4020970.84,788024.94,425.8253234019286,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":15.231711357488397,""dragCoefficient"":0.0025,""elapsedTime"":13.354}"
TULSA,2021-09-01 15:52:04,DJJX,800014,10904324,SWB0950,229200.0,95.78999999999905,0.031156547743236996,16.4783,15.67,TRUE,TRUE,34273.07,2518305.12,639733.86,34.04138211787909,151,10.0,6.0063505714285705,"{""densityOfAir"":0.06973304113526137,""bulkhead"":150,""relativeWindSpeed"":8.834284576230553,""dragCoefficient"":0.0025,""elapsedTime"":6.446}"
TULSA,2021-09-01 15:52:04,DJJX,800014,10904324,SWB4546,229200.0,137.26000000000022,-0.001675652047209805,11.1964,11.048,TRUE,TRUE,99727.57,545219.77,-52716.01,34.78938582116686,174,10.0,5.5873028571428565,"{""densityOfAir"":0.06974346865457158,""bulkhead"":150,""relativeWindSpeed"":7.855406399404223,""dragCoefficient"":0.0025,""elapsedTime"":11.849}"
TULSA,2021-09-01 15:52:24,TILX,540434,10904334,SWB2930,296000.0,76.3700000000008,-0.0015712976299594513,10.5295,8.69349,TRUE,TRUE,192367.91,2047283.95,-71040.01,6.4992492871537175,184,10.0,5.517461571428571,"{""densityOfAir"":0.06974451140650259,""bulkhead"":165,""relativeWindSpeed"":5.564376888832926,""dragCoefficient"":0.0025,""elapsedTime"":8.17}"
TULSA,2021-09-01 15:52:24,TILX,540434,10904334,SWB2730,296000.0,96.64999999999964,-0.001448525607863289,11.2613,9.95449,TRUE,TRUE,250453.39,1166077.76,-82880.0,17.70536274047936,184,10.0,5.517461571428571,"{""densityOfAir"":0.06974480240704149,""bulkhead"":165,""relativeWindSpeed"":6.859992024382646,""dragCoefficient"":0.0025,""elapsedTime"":9.111}"
TULSA,2021-09-01 15:52:24,TILX,540434,10904334,SWB2140,296000.0,169.07999999999993,0.01383960255500307,17.0068,17.9487,TRUE,TRUE,381452.76,5689193.77,1385279.99,215.27780459627272,174,10.0,5.5873028571428565,"{""densityOfAir"":0.06973871564576971,""bulkhead"":165,""relativeWindSpeed"":13.25331403891339,""dragCoefficient"":0.0025,""elapsedTime"":9.787}"
TULSA,2021-09-01 15:52:24,TILX,540434,10904334,SWB2130,296000.0,171.21666666666593,0.007787448465414801,15.1515,19.12,TRUE,TRUE,163649.28,9504183.24,738891.53,186.47050781540912,184,10.0,5.517461571428571,"{""densityOfAir"":0.0697451419076702,""bulkhead"":165,""relativeWindSpeed"":14.854651882953778,""dragCoefficient"":0.0025,""elapsedTime"":5.717}"
TULSA,2021-09-01 15:52:24,TILX,540434,10904334,SWB0950,296000.0,96.70666666666571,0.031156547743236996,14.8054,12.99,TRUE,TRUE,81686.92,8213168.39,1671459.98,5.355778016203672,174,10.0,5.5873028571428565,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":8.166927556970844,""dragCoefficient"":0.0025,""elapsedTime"":1.371}"
TULSA,2021-09-01 15:53:06,TILX,291636,10904454,SWB4950,302000.0,73.48999999999978,5.442917403738934E-4,12.9918,10.8426,TRUE,TRUE,209868.72,3091166.99,36240.0,18.182815678578123,143,10.0,5.5873028571428565,"{""densityOfAir"":0.06974334740434704,""bulkhead"":150,""relativeWindSpeed"":7.663218587482252,""dragCoefficient"":0.0025,""elapsedTime"":6.461}"
TULSA,2021-09-01 15:53:06,TILX,291636,10904454,SWB0950,302000.0,96.70666666666571,0.031156547743236996,19.5749,10.96,FALSE,TRUE,124506.49,1.51346796E7,2558011.39,(null),184,10.0,5.517461571428571,
TULSA,2021-09-01 15:53:06,TILX,291636,10904454,SWB4750,302000.0,86.32000000000153,-0.003707136237257233,14.9573,11.6434,TRUE,TRUE,399539.04,2324059.49,-289920.01,504.4544968926826,3,10.0,5.5873028571428565,"{""densityOfAir"":0.06974325040416741,""bulkhead"":150,""relativeWindSpeed"":16.028464671527605,""dragCoefficient"":0.0025,""elapsedTime"":6.894}"
TULSA,2021-09-01 15:53:06,TILX,291636,10904454,SWB4150,302000.0,261.2966666666658,0.012549451974836288,19.9772,20.47,FALSE,TRUE,927005.36,1.812743296E7,3122439.56,1505.5176577350658,3,10.0,5.5873028571428565,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":23.30504858290365,""dragCoefficient"":0.0025,""elapsedTime"":7.319}"
TULSA,2021-09-01 15:53:58,TILX,250941,10904354,SWB0950,295333.0,98.03999999999905,0.031156547743236996,19.5749,10.78,FALSE,TRUE,123458.15,1.467324501E7,2543107.37,(null),143,10.0,5.5873028571428565,
TULSA,2021-09-01 15:53:58,TILX,250941,10904354,SWB4750,295333.0,86.32000000000153,-0.003707136237257233,14.5833,11.7135,TRUE,TRUE,390760.69,2287329.8,-283520.01,31.02677196739498,147,10.0,5.79333465,"{""densityOfAir"":0.06974325040416741,""bulkhead"":150,""relativeWindSpeed"":8.71937377446119,""dragCoefficient"":0.0025,""elapsedTime"":6.887}"
TULSA,2021-09-01 15:53:58,TILX,250941,10904354,SWB4950,295333.0,73.48999999999978,5.442917403738934E-4,13.0792,10.6642,TRUE,TRUE,205363.83,3051972.03,35440.0,15.085005528710886,147,10.0,5.79333465,"{""densityOfAir"":0.06974334740434704,""bulkhead"":150,""relativeWindSpeed"":7.391866301043638,""dragCoefficient"":0.0025,""elapsedTime"":6.499}"
TULSA,2021-09-01 15:53:58,TILX,250941,10904354,SWB4150,295333.0,262.6299999999992,0.012549451974836288,19.4444,20.21,FALSE,TRUE,911359.01,1.801000201E7,3064139.74,283.4044458782225,147,10.0,5.79333465,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":15.963363517118289,""dragCoefficient"":0.0025,""elapsedTime"":7.401}"
TULSA,2021-09-01 15:54:52,CN,624023,10904384,SWB0950,250800.0,83.78999999999905,0.031156547743236996,14.6199,14.99,TRUE,TRUE,27906.7,2806044.29,594132.65,51.510907487055874,147,10.0,5.79333465,"{""densityOfAir"":0.06973304113526137,""bulkhead"":250,""relativeWindSpeed"":8.861928214313139,""dragCoefficient"":0.0025,""elapsedTime"":5.474}"
TULSA,2021-09-01 15:54:52,CN,624023,10904384,SWB2930,250800.0,76.3700000000008,-0.0015712976299594513,9.83699,8.62919,TRUE,TRUE,63102.88,996346.85,-30096.01,10.926264544617297,170,9.0,5.517461571428571,"{""densityOfAir"":0.06974451140650259,""bulkhead"":250,""relativeWindSpeed"":5.63356004861299,""dragCoefficient"":0.0025,""elapsedTime"":8.159}"
TULSA,2021-09-01 15:54:52,CN,624023,10904384,SWB2140,250800.0,169.07999999999993,0.01383960255500307,17.5703,17.9487,TRUE,TRUE,155169.28,2211785.94,586871.99,393.9621706477183,144,10.0,5.866668,"{""densityOfAir"":0.06973871564576971,""bulkhead"":250,""relativeWindSpeed"":13.62468519352332,""dragCoefficient"":0.0025,""elapsedTime"":9.811}"
TULSA,2021-09-01 15:54:52,CN,624023,10904384,SWB2730,250800.0,96.64999999999964,-0.001448525607863289,10.8025,9.87028,TRUE,TRUE,83237.73,479204.58,-35112.0,31.471062606924256,170,9.0,5.517461571428571,"{""densityOfAir"":0.06974480240704149,""bulkhead"":250,""relativeWindSpeed"":7.001618992677833,""dragCoefficient"":0.0025,""elapsedTime"":9.181}"
TULSA,2021-09-01 15:54:52,CN,624023,10904384,SWB2130,250800.0,158.29999999999927,0.007787448465414801,11.8323,19.44,TRUE,TRUE,64251.13,4029762.34,281939.97,631.2118844020623,144,10.0,5.866668,"{""densityOfAir"":0.0697451419076702,""bulkhead"":250,""relativeWindSpeed"":16.231704098697367,""dragCoefficient"":0.0025,""elapsedTime"":8.441}"
TULSA,2021-09-01 15:55:16,BNGX,30823,10904394,SWB2730,312000.0,96.64999999999964,-0.001448525607863289,11.2613,10.0229,TRUE,TRUE,263547.06,1219734.01,-87360.0,101.70368067166928,119,8.0,5.377778999999999,"{""densityOfAir"":0.06974480240704149,""bulkhead"":165,""relativeWindSpeed"":9.62859683462409,""dragCoefficient"":0.0025,""elapsedTime"":9.122}"
TULSA,2021-09-01 15:55:16,BNGX,30823,10904394,SWB2140,312000.0,169.07999999999993,0.01383960255500307,17.5703,18.3438,TRUE,TRUE,401410.03,6254824.59,1460159.99,242.8025435802301,170,9.0,5.517461571428571,"{""densityOfAir"":0.06973871564576971,""bulkhead"":165,""relativeWindSpeed"":13.767272584710488,""dragCoefficient"":0.0025,""elapsedTime"":9.556}"
TULSA,2021-09-01 15:55:16,BNGX,30823,10904394,SWB2930,312000.0,76.3700000000008,-0.0015712976299594513,10.4728,8.97436,TRUE,TRUE,202489.89,2131614.47,-74880.01,46.74577731328915,119,8.0,5.377778999999999,"{""densityOfAir"":0.06974451140650259,""bulkhead"":165,""relativeWindSpeed"":8.06594919553933,""dragCoefficient"":0.0025,""elapsedTime"":8.028}"
TULSA,2021-09-01 15:55:16,BNGX,30823,10904394,SWB0950,312000.0,96.70666666666571,0.031156547743236996,14.9957,13.09,TRUE,TRUE,86050.7,8410625.53,1761809.16,19.173516370361224,144,10.0,5.866668,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":9.013477574564568,""dragCoefficient"":0.0025,""elapsedTime"":2.848}"
TULSA,2021-09-01 15:55:16,BNGX,30823,10904394,SWB2130,312000.0,171.21666666666593,0.007787448465414801,15.7658,19.5,TRUE,TRUE,171953.41,1.044224463E7,778831.61,228.4522703151023,170,9.0,5.517461571428571,"{""densityOfAir"":0.0697451419076702,""bulkhead"":165,""relativeWindSpeed"":15.540722397255516,""dragCoefficient"":0.0025,""elapsedTime"":5.834}"
TULSA,2021-09-01 15:57:30,BNGX,30307,10904424,SWB0950,309000.0,96.70666666666571,0.031156547743236996,15.2705,13.02,TRUE,TRUE,85232.49,8377891.78,1744868.69,14.070394977972743,133,9.0,6.425398285714286,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":9.428642719441665,""dragCoefficient"":0.0025,""elapsedTime"":1.665}"
TULSA,2021-09-01 15:57:30,BNGX,30307,10904424,SWB2930,309000.0,76.3700000000008,-0.0015712976299594513,10.9443,9.54719,TRUE,TRUE,200592.02,2451103.42,-74160.01,54.72476058950458,115,9.0,6.52666815,"{""densityOfAir"":0.06974451140650259,""bulkhead"":165,""relativeWindSpeed"":8.618216712665655,""dragCoefficient"":0.0025,""elapsedTime"":7.594}"
TULSA,2021-09-01 15:57:30,BNGX,30307,10904424,SWB2130,309000.0,171.21666666666593,0.007787448465414801,15.9381,19.57,TRUE,TRUE,170396.39,1.052987511E7,771342.84,306.36212616399274,139,9.0,6.565080857142857,"{""densityOfAir"":0.0697451419076702,""bulkhead"":165,""relativeWindSpeed"":16.606341938504162,""dragCoefficient"":0.0025,""elapsedTime"":5.754}"
TULSA,2021-09-01 15:57:30,BNGX,30307,10904424,SWB2730,309000.0,96.64999999999964,-0.001448525607863289,11.6667,10.5868,TRUE,TRUE,261092.0,1321474.69,-86520.0,49.71668485611525,139,9.0,6.565080857142857,"{""densityOfAir"":0.06974480240704149,""bulkhead"":165,""relativeWindSpeed"":8.547662618238176,""dragCoefficient"":0.0025,""elapsedTime"":8.706}"
TULSA,2021-09-01 15:57:30,BNGX,30307,10904424,SWB2140,309000.0,169.07999999999993,0.01383960255500307,17.7846,18.5185,TRUE,TRUE,397668.04,6283760.14,1446119.99,354.2738176319758,133,9.0,6.425398285714286,"{""densityOfAir"":0.06973871564576971,""bulkhead"":165,""relativeWindSpeed"":14.946690799480592,""dragCoefficient"":0.0025,""elapsedTime"":9.485}"
TULSA,2021-09-01 15:58:03,BNGX,32075,10904444,SWB0950,276300.0,96.70666666666571,0.031156547743236996,16.1142,15.62,TRUE,TRUE,34814.11,2988141.19,780108.77,46.52380070070064,139,9.0,6.565080857142857,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":9.09116132493845,""dragCoefficient"":0.0025,""elapsedTime"":6.728}"
TULSA,2021-09-01 15:58:03,BNGX,32075,10904444,SWB4144,276300.0,97.58000000000175,-0.00297192047550685,10.6448,10.1449,TRUE,TRUE,113369.48,583802.68,-80127.0,64.31005510797877,115,9.0,6.52666815,"{""densityOfAir"":0.06974332315430212,""bulkhead"":165,""relativeWindSpeed"":8.839242276159016,""dragCoefficient"":0.0025,""elapsedTime"":9.08}"
TULSA,2021-09-01 15:58:03,BNGX,32075,10904444,SWB4150,276300.0,261.2966666666658,0.012549451974836288,13.6293,20.42,TRUE,TRUE,260298.67,4737214.06,952240.67,448.8712451322888,139,9.0,6.565080857142857,"{""densityOfAir"":0.06974402640560444,""bulkhead"":165,""relativeWindSpeed"":14.904469913325052,""dragCoefficient"":0.0025,""elapsedTime"":13.652}"
TULSA,2021-09-01 15:58:03,BNGX,32075,10904444,SWB4344,276300.0,86.20999999999913,6.959749449013576E-4,10.2519,9.87028,TRUE,TRUE,37199.61,1325992.53,16577.99,40.911767594855114,115,9.0,6.52666815,"{""densityOfAir"":0.06974346865457158,""bulkhead"":165,""relativeWindSpeed"":7.918441545602787,""dragCoefficient"":0.0025,""elapsedTime"":8.496}"
TULSA,2021-09-01 15:58:20,TILX,727183,10904414,SWB0920,97800.0,262.1100000000006,0.012050932241927876,14.6566,19.95,TRUE,TRUE,106547.26,1066188.05,319202.64,1553.5028807476763,115,9.0,6.52666815,"{""densityOfAir"":0.06974397790551463,""bulkhead"":170,""relativeWindSpeed"":18.453699999999998,""dragCoefficient"":0.003,""elapsedTime"":13.9}"
TULSA,2021-09-01 15:58:20,TILX,727183,10904414,SWB0950,97800.0,98.03999999999905,0.031156547743236996,16.9082,15.35,TRUE,TRUE,14490.9,1038756.46,280717.72,54.36025327982115,139,9.0,6.565080857142857,"{""densityOfAir"":0.06973304113526137,""bulkhead"":170,""relativeWindSpeed"":8.83616132493845,""dragCoefficient"":0.003,""elapsedTime"":7.022}"
