Station,Crest Time,Car Initials,Car Number,Cut Record ID,Car Record ID,Retarder Name,Exit Speed Adjust (Operator Influence),Ret Max Clamp If Used (0 = not used) (fps),Ret Min Clamp If Used (0 = not used) (fps),Entering Speed Predicted (fps),Entering Speed Actual (fps),Entering TimeStamp Actual,Exiting Speed Predicted (fps),Exiting Speed Actual (fps),Exiting TimeStamp Actual,Requested Exit Speed (fps),Predicted Exit Speed (fps),Actual Exit Speed (fps)
TULSA,2021-09-01 19:54:58,ITWX,20012,10905622,1934579,RTG3140,0.0,0.0,0.0,21.397508775627646,20.47,2021-09-01 19:55:56,0.0,13.38,2021-09-01 19:56:11,13.02,13.021989658738514,13.39
TULSA,2021-09-01 19:55:45,UTLX,302279,10905582,1934572,RTM0950,0.0,0.0,0.0,14.295687569255085,12.1,2021-09-01 19:56:10,0.0,17.5,2021-09-01 19:56:29,16.28,16.28142469279319,17.09
TULSA,2021-09-01 19:55:45,UTLX,302279,10905582,1934572,RTG3140,0.0,0.0,0.0,20.860855917017393,19.85,2021-09-01 19:56:43,0.0,13.68,2021-09-01 19:56:58,13.12,13.120627451550085,13.85
TULSA,2021-09-01 19:56:30,GATX,208079,10905572,1934571,RTM0950,0.0,0.0,0.0,14.552030596509345,16.01,2021-09-01 19:56:46,0.0,17.57,2021-09-01 19:56:58,16.04,16.043068682855957,16.8
TULSA,2021-09-01 19:56:30,GATX,208079,10905572,1934571,RTG4150,0.0,0.0,0.0,19.7722539977312,20.86,2021-09-01 19:57:12,0.0,11.74,2021-09-01 19:57:22,11.22,11.222039646983461,11.71
TULSA,2021-09-01 19:56:47,GATX,207387,10905542,1934563,RTG4150,0.0,0.0,0.0,20.60981814130415,20.93,2021-09-01 19:57:35,0.0,13.0,2021-09-01 19:57:47,11.54,11.545466491013618,12.91
TULSA,2021-09-01 19:56:47,GATX,207387,10905542,1934563,RTM0950,0.0,0.0,0.0,14.358218266728798,14.17,2021-09-01 19:57:07,0.0,17.46,2021-09-01 19:57:23,16.37,16.37483895714675,17.37
TULSA,2021-09-01 19:57:18,UTLX,302820,10905552,1934565,RTG3140,0.0,0.0,0.0,20.173499071085107,18.81,2021-09-01 19:58:18,0.0,10.89,2021-09-01 19:58:35,10.94,10.940320105266734,10.99
TULSA,2021-09-01 19:57:18,UTLX,302820,10905552,1934565,RTM0950,0.0,0.0,0.0,14.278031205219303,11.88,2021-09-01 19:57:44,0.0,16.36,2021-09-01 19:58:04,15.18,15.188086918525203,16.08
TULSA,2021-09-01 19:58:05,GATX,63005,10905562,1934568,RTG3140,0.0,0.0,0.0,20.095225448740674,18.82,2021-09-01 19:59:04,0.0,10.9,2021-09-01 19:59:22,10.95,10.956755056055803,11.02
TULSA,2021-09-01 19:58:05,GATX,63005,10905562,1934568,RTM0950,0.0,0.0,0.0,14.328278309823274,12.06,2021-09-01 19:58:30,0.0,16.7,2021-09-01 19:58:50,15.25,15.250185267087163,16.04
TULSA,2021-09-01 20:05:22,UTLX,302349,10905632,1934582,RTM0950,0.0,0.0,0.0,14.3355858734625,14.12,2021-09-01 20:05:42,0.0,16.19,2021-09-01 20:05:59,14.75,14.757829905087338,15.81
TULSA,2021-09-01 20:05:22,UTLX,302349,10905632,1934582,RTG3140,0.0,0.0,0.0,20.157633279233803,20.23,2021-09-01 20:06:15,0.0,11.67,2021-09-01 20:06:29,10.97,10.979268604124146,11.72
TULSA,2021-09-01 20:05:51,AGMX,9401,10905602,1934576,RTM0950,0.0,0.0,0.0,14.80923422631675,15.95,2021-09-01 20:06:07,0.0,17.56,2021-09-01 20:06:19,16.44,16.441654426220563,17.03
TULSA,2021-09-01 20:05:51,AGMX,9401,10905602,1934576,RTG4150,0.0,0.0,0.0,20.153554025029404,21.0,2021-09-01 20:06:32,0.0,12.78,2021-09-01 20:06:42,12.25,12.250979386923037,12.79
TULSA,2021-09-01 20:06:07,UTLX,301860,10905642,1934584,RTG3140,0.0,0.0,0.0,20.647896124537308,19.34,2021-09-01 20:07:01,0.0,11.11,2021-09-01 20:07:15,10.98,10.989924815272976,11.13
TULSA,2021-09-01 20:06:07,UTLX,301860,10905642,1934584,RTM0950,0.0,0.0,0.0,14.301028168718418,14.14,2021-09-01 20:06:28,0.0,15.96,2021-09-01 20:06:45,14.73,14.73569995315858,15.37
TULSA,2021-09-01 20:06:37,GATX,204711,10905612,1934577,RTG3140,0.0,0.0,0.0,20.36847273166619,20.26,2021-09-01 20:07:31,0.0,11.95,2021-09-01 20:07:44,10.99,10.999821831169674,12.05
TULSA,2021-09-01 20:06:37,GATX,204711,10905612,1934577,RTM0950,0.0,0.0,0.0,14.3513918794076,14.17,2021-09-01 20:06:58,0.0,16.18,2021-09-01 20:07:15,14.75,14.754991588599207,15.7
TULSA,2021-09-01 20:07:07,FURX,120670,10905592,1934575,RTG4150,0.0,0.0,0.0,20.066040666397477,20.28,2021-09-01 20:07:49,0.0,12.58,2021-09-01 20:07:59,12.01,12.016923826485026,12.56
TULSA,2021-09-01 20:07:07,FURX,120670,10905592,1934575,RTM0950,0.0,0.0,0.0,14.54322672301606,15.82,2021-09-01 20:07:23,0.0,18.02,2021-09-01 20:07:35,16.39,16.39210791274452,17.27
TULSA,2021-09-01 20:27:49,XOMX,100107,10905682,1934589,RTG3140,0.0,0.0,0.0,20.128245564679524,20.78,2021-09-01 20:28:36,0.0,13.28,2021-09-01 20:28:46,12.66,12.661271910650136,13.2
TULSA,2021-09-01 20:27:49,XOMX,100107,10905682,1934589,RTM0950,0.0,0.0,0.0,13.651439071995663,15.59,2021-09-01 20:28:05,0.0,16.82,2021-09-01 20:28:19,15.57,15.573269836339422,16.22
TULSA,2021-09-01 20:28:08,HLTX,6153,10905662,1934587,RTG0920,0.0,0.0,0.0,20.961560083507514,21.77,2021-09-01 20:28:50,0.0,17.32,2021-09-01 20:28:59,15.55,15.551713245026246,17.31
TULSA,2021-09-01 20:28:08,HLTX,6153,10905662,1934587,RTM0950,0.0,0.0,0.0,12.30438605941256,14.72,2021-09-01 20:28:26,0.0,20.33,2021-09-01 20:28:38,19.43,19.434665877392703,19.93
TULSA,2021-09-01 20:28:30,CPCX,816699,10905652,1934586,RTG4150,0.0,0.0,0.0,20.4800726345605,21.33,2021-09-01 20:29:12,0.0,14.89,2021-09-01 20:29:22,13.83,13.834744788329317,14.84
TULSA,2021-09-01 20:28:30,CPCX,816699,10905652,1934586,RTM0950,0.0,0.0,0.0,12.38140254117697,14.67,2021-09-01 20:28:48,0.0,19.13,2021-09-01 20:29:00,18.35,18.356381298589927,18.77
TULSA,2021-09-01 20:28:51,CGOX,1006,10905732,1934594,RTM0950,0.0,0.0,0.0,13.269271703595003,14.91,2021-09-01 20:29:08,0.0,19.63,2021-09-01 20:29:20,18.2,18.20358473950786,19.01
TULSA,2021-09-01 20:28:51,CGOX,1006,10905732,1934594,RTG4150,0.0,0.0,0.0,20.709118561389687,21.81,2021-09-01 20:29:32,0.0,15.45,2021-09-01 20:29:42,14.28,14.288633544605503,15.45
TULSA,2021-09-01 20:29:10,ITFX,90204,10905862,1934609,RTG3140,0.0,0.0,0.0,19.50893490958798,20.49,2021-09-01 20:29:58,0.0,11.97,2021-09-01 20:30:08,11.77,11.773999787160257,11.99
TULSA,2021-09-01 20:29:10,ITFX,90204,10905862,1934609,RTM0950,0.0,0.0,0.0,14.208702749114646,15.69,2021-09-01 20:29:26,0.0,15.55,2021-09-01 20:29:39,14.72,14.725497931331796,15.23
TULSA,2021-09-01 20:29:26,CAIX,323205,10905772,1934598,RTM0950,0.0,0.0,13.200002999999999,14.937230468901813,16.02,2021-09-01 20:29:42,0.0,14.29,2021-09-01 20:29:55,13.2,12.998031855121168,13.96
TULSA,2021-09-01 20:29:26,CAIX,323205,10905772,1934598,RTG2130,0.0,0.0,10.633335749999999,19.561553482102035,19.33,2021-09-01 20:30:15,0.0,11.17,2021-09-01 20:30:26,10.63,8.749313057790797,11.18
TULSA,2021-09-01 20:29:40,WFRX,884776,10905672,1934588,RTG0920,0.0,0.0,0.0,20.564513070543434,21.79,2021-09-01 20:30:22,0.0,16.35,2021-09-01 20:30:31,14.65,14.657470821977688,16.5
TULSA,2021-09-01 20:29:40,WFRX,884776,10905672,1934588,RTM0950,0.0,0.0,0.0,12.529598516334067,14.65,2021-09-01 20:29:58,0.0,19.02,2021-09-01 20:30:10,18.72,18.722722243290224,18.82
TULSA,2021-09-01 20:29:59,TILX,252620,10905702,1934591,RTG3140,0.0,0.0,0.0,20.76663457590143,20.8,2021-09-01 20:30:46,0.0,13.13,2021-09-01 20:30:56,12.72,12.724633902475215,13.09
TULSA,2021-09-01 20:29:59,TILX,252620,10905702,1934591,RTM0950,0.0,0.0,0.0,13.589901468114723,15.34,2021-09-01 20:30:15,0.0,17.03,2021-09-01 20:30:28,16.04,16.044124618527913,16.52
TULSA,2021-09-01 20:30:15,UTLX,677872,10905692,1934590,RTG4150,0.0,0.0,0.0,20.9038571810602,23.05,2021-09-01 20:30:55,0.0,14.92,2021-09-01 20:31:04,14.4,14.402592066085917,14.93
TULSA,2021-09-01 20:30:15,UTLX,677872,10905692,1934590,RTM0950,0.0,0.0,0.0,13.794236495046949,15.44,2021-09-01 20:30:32,0.0,19.91,2021-09-01 20:30:43,18.44,18.44862571761517,19.39
TULSA,2021-09-01 20:30:33,NATX,250063,10905742,1934595,RTM0950,0.0,0.0,0.0,13.428467820030491,15.18,2021-09-01 20:30:50,0.0,17.31,2021-09-01 20:31:03,16.52,16.52137972126536,16.88
TULSA,2021-09-01 20:30:33,NATX,250063,10905742,1934595,RTG3140,0.0,0.0,0.0,19.90660562391493,20.75,2021-09-01 20:31:21,0.0,13.99,2021-09-01 20:31:30,13.62,13.623797748833644,14.13
TULSA,2021-09-01 20:30:52,PPRX,55058,10905722,1934593,RTG3140,0.0,0.0,0.0,20.30772510112997,20.52,2021-09-01 20:31:40,0.0,13.05,2021-09-01 20:31:51,12.75,12.756166580716346,13.13
TULSA,2021-09-01 20:30:52,PPRX,55058,10905722,1934593,RTM0950,0.0,0.0,0.0,12.81435452701467,15.05,2021-09-01 20:31:09,0.0,16.47,2021-09-01 20:31:23,16.2,16.207307574329697,16.18
TULSA,2021-09-01 20:31:10,AOKX,494011,10905712,1934592,RTG4150,0.0,0.0,0.0,20.455383275628197,21.74,2021-09-01 20:31:51,0.0,12.54,2021-09-01 20:32:00,12.05,12.058161946895762,12.5
TULSA,2021-09-01 20:31:10,AOKX,494011,10905712,1934592,RTM0950,0.0,0.0,0.0,15.074451303739231,16.22,2021-09-01 20:31:25,0.0,17.89,2021-09-01 20:31:37,16.58,16.580478808513494,17.44
TULSA,2021-09-01 20:31:22,TILX,202650,10905782,1934599,RTG3140,0.0,0.0,0.0,20.677563454834985,21.04,2021-09-01 20:32:09,0.0,12.74,2021-09-01 20:32:19,12.71,12.71663330008301,12.66
TULSA,2021-09-01 20:31:22,TILX,202650,10905782,1934599,RTM0950,0.0,0.0,0.0,14.642459041146973,16.1,2021-09-01 20:31:37,0.0,16.06,2021-09-01 20:31:50,14.9,14.909644970253387,15.41
TULSA,2021-09-01 20:31:36,GBRX,709192,10905752,1934596,RTG0920,0.0,0.0,0.0,19.773268424270295,20.19,2021-09-01 20:32:19,0.0,13.51,2021-09-01 20:32:29,12.22,12.228175219431643,13.53
TULSA,2021-09-01 20:31:36,GBRX,709192,10905752,1934596,RTM0950,0.0,0.0,0.0,13.580507750360987,15.21,2021-09-01 20:31:53,0.0,17.08,2021-09-01 20:32:06,16.59,16.593951651034548,16.84
TULSA,2021-09-01 20:31:54,OCPX,70739,10905762,1934597,RTG0920,0.0,0.0,0.0,23.001913029632266,22.76,2021-09-01 20:32:35,0.0,17.27,2021-09-01 20:32:44,15.41,15.413318921085457,17.37
TULSA,2021-09-01 20:31:54,OCPX,70739,10905762,1934597,RTM0950,0.0,0.0,0.0,12.378447463709504,14.72,2021-09-01 20:32:12,0.0,20.34,2021-09-01 20:32:24,19.32,19.32730514380456,20.04
TULSA,2021-09-01 20:32:14,ITFX,98240,10905852,1934607,RTM0950,0.0,0.0,0.0,14.065390504798346,13.82,2021-09-01 20:32:34,0.0,16.32,2021-09-01 20:32:51,15.24,15.24493020726139,15.93
TULSA,2021-09-01 20:32:14,ITFX,98240,10905852,1934607,RTG3140,0.0,0.0,0.0,20.465900688494425,19.64,2021-09-01 20:33:07,0.0,11.74,2021-09-01 20:33:21,11.56,11.562179311117434,11.78
TULSA,2021-09-01 20:32:43,ITFX,98042,10905792,1934600,RTG3140,0.0,0.0,0.0,19.686525197849832,19.88,2021-09-01 20:33:36,0.0,11.83,2021-09-01 20:33:50,11.58,11.584575933150683,11.85
TULSA,2021-09-01 20:32:43,ITFX,98042,10905792,1934600,RTM0950,0.0,0.0,0.0,14.073257210818117,13.93,2021-09-01 20:33:03,0.0,16.37,2021-09-01 20:33:20,15.15,15.157251995411333,15.98
TULSA,2021-09-01 20:37:15,CSS,1737,10905842,1934606,RTG3140,0.0,0.0,0.0,20.32467689714807,21.89,2021-09-01 20:38:00,0.0,12.99,2021-09-01 20:38:09,12.8,12.80279254464365,12.98
TULSA,2021-09-01 20:37:15,CSS,1737,10905842,1934606,RTM0950,0.0,0.0,0.0,14.896817871973452,16.26,2021-09-01 20:37:30,0.0,16.93,2021-09-01 20:37:42,15.87,15.870846624284486,16.62
TULSA,2021-09-01 20:37:27,CSS,1808,10905822,1934604,RTM0950,0.0,0.0,0.0,14.958552556776173,16.02,2021-09-01 20:37:41,0.0,14.46,2021-09-01 20:37:55,13.6,13.600154193047478,14.09
TULSA,2021-09-01 20:37:27,CSS,1808,10905822,1934604,RTG2130,0.0,0.0,10.633335749999999,18.53558237977444,19.22,2021-09-01 20:38:15,0.0,11.45,2021-09-01 20:38:27,10.63,10.063259422332434,11.45
TULSA,2021-09-01 20:37:40,CSS,2109,10905802,1934602,RTM0950,0.0,0.0,0.0,14.842107394749476,16.27,2021-09-01 20:37:55,0.0,15.33,2021-09-01 20:38:08,14.23,14.234766184421089,14.96
TULSA,2021-09-01 20:37:40,CSS,2109,10905802,1934602,RTG3140,0.0,0.0,0.0,20.377757465133012,20.8,2021-09-01 20:38:27,0.0,12.13,2021-09-01 20:38:37,11.96,11.968473375137005,12.16
TULSA,2021-09-01 20:37:58,CITX,703207,10905812,1934603,RTM0950,0.0,0.0,0.0,12.251259655620983,14.6,2021-09-01 20:38:17,0.0,18.89,2021-09-01 20:38:29,18.29,18.296715325870554,18.47
TULSA,2021-09-01 20:37:58,CITX,703207,10905812,1934603,RTG0920,0.0,0.0,0.0,20.329080294026227,21.41,2021-09-01 20:38:41,0.0,16.16,2021-09-01 20:38:51,14.17,14.1774301578566,16.1
TULSA,2021-09-01 20:38:20,GATX,1004,10905832,1934605,RTG0920,0.0,0.0,11.36666925,18.946634057281166,18.94,2021-09-01 20:39:05,0.0,12.39,2021-09-01 20:39:16,11.36,10.431658152832354,12.45
TULSA,2021-09-01 20:38:20,GATX,1004,10905832,1934605,RTM0950,0.0,0.0,0.0,13.422086933196661,15.06,2021-09-01 20:38:37,0.0,15.93,2021-09-01 20:38:51,15.49,15.495731246364068,15.61
TULSA,2021-09-01 20:48:42,DOWX,50020,10905902,1934615,RTM0950,0.0,0.0,0.0,13.092416011034182,14.9,2021-09-01 20:49:00,0.0,18.04,2021-09-01 20:49:12,17.13,17.13404143463484,17.7
TULSA,2021-09-01 20:48:42,DOWX,50020,10905902,1934615,RTG2130,0.0,0.0,0.0,19.733094174996292,21.21,2021-09-01 20:49:29,0.0,14.62,2021-09-01 20:49:39,13.74,13.74353584951476,14.56
TULSA,2021-09-01 20:48:57,CSS,1819,10905912,1934616,RTG2130,0.0,0.0,0.0,19.682545343306952,19.85,2021-09-01 20:49:43,0.0,11.94,2021-09-01 20:49:54,11.43,11.439902516940453,11.82
TULSA,2021-09-01 20:48:57,CSS,1819,10905912,1934616,RTM0950,0.0,0.0,0.0,14.915398639972487,16.36,2021-09-01 20:49:11,0.0,15.29,2021-09-01 20:49:24,14.2,14.202211995684403,14.7
TULSA,2021-09-01 20:49:10,CBFX,472171,10905872,1934610,RTM0950,0.0,0.0,0.0,12.62496656394106,14.87,2021-09-01 20:49:27,0.0,19.96,2021-09-01 20:49:39,18.86,18.864372040112375,19.47
TULSA,2021-09-01 20:49:10,CBFX,472171,10905872,1934610,RTG0920,0.0,0.0,0.0,22.63264650190658,22.37,2021-09-01 20:49:50,0.0,16.08,2021-09-01 20:50:00,14.73,14.734241988583069,16.04
TULSA,2021-09-01 20:49:32,MWCX,462672,10905892,1934612,RTG3140,0.0,0.0,0.0,19.90599181782763,20.02,2021-09-01 20:50:33,0.0,14.54,2021-09-01 20:50:49,14.59,14.594457597441796,14.56
TULSA,2021-09-01 20:49:32,MWCX,462672,10905892,1934612,RTM0950,0.0,0.0,0.0,13.30265847450929,10.48,2021-09-01 20:50:01,0.0,18.67,2021-09-01 20:50:21,17.78,17.78235796164177,18.26
TULSA,2021-09-01 20:50:25,GATX,210734,10905882,1934611,RTM0950,0.0,0.0,0.0,13.451371883698664,15.39,2021-09-01 20:50:41,0.0,17.88,2021-09-01 20:50:53,17.41,17.411270484871228,17.7
TULSA,2021-09-01 20:50:25,GATX,210734,10905882,1934611,RTG4150,0.0,0.0,0.0,20.45672837828424,20.86,2021-09-01 20:51:07,0.0,14.48,2021-09-01 20:51:16,13.17,13.177930661127755,14.39
TULSA,2021-09-01 20:50:43,MWCX,461537,10906052,1934639,RTG3140,0.0,0.0,0.0,21.793442017104955,20.69,2021-09-01 20:51:36,0.0,15.44,2021-09-01 20:51:48,14.72,14.724300798788427,15.34
TULSA,2021-09-01 20:50:43,MWCX,461537,10906052,1934639,RTM0950,0.0,0.0,0.0,13.288522038146702,12.85,2021-09-01 20:51:06,0.0,18.48,2021-09-01 20:51:22,17.79,17.79053550966102,18.17
TULSA,2021-09-01 20:51:19,GLCX,8126,10905922,1934617,RTG3140,0.0,0.0,0.0,21.45054585369967,20.19,2021-09-01 20:52:13,0.0,14.78,2021-09-01 20:52:26,14.22,14.221360363183482,14.67
TULSA,2021-09-01 20:51:19,GLCX,8126,10905922,1934617,RTM0950,0.0,0.0,0.0,13.278667100802181,12.9,2021-09-01 20:51:42,0.0,18.11,2021-09-01 20:51:58,17.3,17.307954218842397,17.71
TULSA,2021-09-01 20:51:52,GCCX,114140,10905952,1934622,RTM0950,0.0,0.0,0.0,13.389394775004508,15.14,2021-09-01 20:52:08,0.0,17.87,2021-09-01 20:52:21,16.9,16.900810469484888,17.43
TULSA,2021-09-01 20:51:52,GCCX,114140,10905952,1934622,RTG3140,0.0,0.0,0.0,21.14882876474278,21.09,2021-09-01 20:52:38,0.0,14.16,2021-09-01 20:52:47,14.08,14.0897301657427,14.16
TULSA,2021-09-01 20:52:09,CSS,2103,10905962,1934623,RTG2130,0.0,0.0,0.0,19.291609994845196,20.71,2021-09-01 20:52:57,0.0,12.29,2021-09-01 20:53:07,11.4,11.408442170146051,12.25
TULSA,2021-09-01 20:52:09,CSS,2103,10905962,1934623,RTM0950,0.0,0.0,0.0,14.612429664542713,15.99,2021-09-01 20:52:25,0.0,15.88,2021-09-01 20:52:38,14.75,14.75871651606464,15.52
TULSA,2021-09-01 20:52:24,SHPX,463881,10905942,1934621,RTM0950,0.0,0.0,0.0,12.304298631509527,14.6,2021-09-01 20:52:42,0.0,20.79,2021-09-01 20:52:53,19.67,19.67594669250497,20.47
TULSA,2021-09-01 20:52:24,SHPX,463881,10905942,1934621,RTG0920,0.0,0.0,0.0,21.017663938275714,22.76,2021-09-01 20:53:05,0.0,17.45,2021-09-01 20:53:14,15.65,15.655733415317414,17.58
TULSA,2021-09-01 20:52:44,TBOX,662283,10905932,1934619,RTG0920,0.0,0.0,0.0,20.50064024352548,19.31,2021-09-01 20:53:34,0.0,11.34,2021-09-01 20:53:50,10.74,10.744597683990714,11.25
TULSA,2021-09-01 20:52:44,TBOX,662283,10905932,1934619,RTM0950,0.0,0.0,0.0,13.663556885194907,12.9,2021-09-01 20:53:06,0.0,17.43,2021-09-01 20:53:24,16.33,16.334693413091337,16.99
TULSA,2021-09-01 20:53:23,NS,471326,10905992,1934629,RTG4150,0.0,0.0,0.0,19.73885508547711,20.9,2021-09-01 20:54:06,0.0,11.41,2021-09-01 20:54:17,11.11,11.114046112862683,11.53
TULSA,2021-09-01 20:53:23,NS,471326,10905992,1934629,RTM0950,0.0,0.0,0.0,13.752586891373001,15.7,2021-09-01 20:53:39,0.0,16.96,2021-09-01 20:53:52,15.91,15.91819272164209,16.53
TULSA,2021-09-01 20:53:42,TILX,262774,10905972,1934624,RTG2130,0.0,0.0,0.0,19.1513676294027,19.45,2021-09-01 20:54:47,0.0,13.43,2021-09-01 20:55:08,13.04,13.04988990114386,13.54
TULSA,2021-09-01 20:53:42,TILX,262774,10905972,1934624,RTM0950,0.0,0.0,0.0,13.591207429008412,8.68,2021-09-01 20:54:13,0.0,18.37,2021-09-01 20:54:37,17.47,17.47540542100493,18.0
TULSA,2021-09-01 20:54:49,MBKX,101992,10906012,1934631,RTG2130,0.0,0.0,0.0,20.175044264617128,19.43,2021-09-01 20:55:44,0.0,11.49,2021-09-01 20:56:00,11.11,11.1101660916288,11.42
TULSA,2021-09-01 20:54:49,MBKX,101992,10906012,1934631,RTM0950,0.0,0.0,0.0,15.010116360850818,13.11,2021-09-01 20:55:11,0.0,16.68,2021-09-01 20:55:29,15.1,15.107519110625034,16.27
TULSA,2021-09-01 20:55:24,MBKX,102111,10906042,1934636,RTG2130,0.0,0.0,0.0,20.383880301878595,19.44,2021-09-01 20:56:20,0.0,11.75,2021-09-01 20:56:35,11.44,11.447920845945523,11.65
TULSA,2021-09-01 20:55:24,MBKX,102111,10906042,1934636,RTM0950,0.0,0.0,0.0,15.010185952486397,13.05,2021-09-01 20:55:46,0.0,16.71,2021-09-01 20:56:05,15.26,15.26749199820979,16.24
TULSA,2021-09-01 20:55:59,TCBX,236115,10906002,1934630,RTG2130,0.0,0.0,0.0,19.442596380475255,20.48,2021-09-01 20:56:46,0.0,12.83,2021-09-01 20:56:56,12.33,12.333797928470235,12.74
TULSA,2021-09-01 20:55:59,TCBX,236115,10906002,1934630,RTM0950,0.0,0.0,0.0,13.877107338689033,15.42,2021-09-01 20:56:15,0.0,17.02,2021-09-01 20:56:28,16.03,16.03166490254126,16.57
TULSA,2021-09-01 20:56:16,EQUX,18381,10906022,1934634,RTG2130,0.0,0.0,0.0,21.23824849289541,21.41,2021-09-01 20:57:02,0.0,15.84,2021-09-01 20:57:12,15.38,15.382274199014239,15.82
TULSA,2021-09-01 20:56:16,EQUX,18381,10906022,1934634,RTM0950,0.0,0.0,0.0,12.505204106498862,14.68,2021-09-01 20:56:34,0.0,18.62,2021-09-01 20:56:46,18.05,18.055800739886372,18.07
TULSA,2021-09-01 20:56:37,AOK,113160,10905982,1934628,RTG3140,0.0,0.0,0.0,21.53189993374346,22.12,2021-09-01 20:57:23,0.0,14.11,2021-09-01 20:57:32,13.86,13.865761905618326,14.1
TULSA,2021-09-01 20:56:37,AOK,113160,10905982,1934628,RTM0950,0.0,0.0,0.0,13.352173823568556,15.13,2021-09-01 20:56:54,0.0,18.5,2021-09-01 20:57:06,17.09,17.096515571308153,17.97
TULSA,2021-09-01 20:56:56,NOKL,571110,10906222,1934657,RTM0950,0.0,0.0,0.0,13.742298545029604,15.11,2021-09-01 20:57:13,0.0,20.98,2021-09-01 20:57:24,19.02,19.0207246987456,20.39
TULSA,2021-09-01 20:56:56,NOKL,571110,10906222,1934657,RTG4150,0.0,0.0,0.0,20.96201829774963,22.95,2021-09-01 20:57:36,0.0,15.84,2021-09-01 20:57:45,14.61,14.614062543219863,15.66
TULSA,2021-09-01 20:57:14,CHVX,889273,10906032,1934635,RTM0950,0.0,0.0,0.0,12.685349663898103,14.63,2021-09-01 20:57:31,0.0,20.03,2021-09-01 20:57:43,19.33,19.33659597012986,19.98
TULSA,2021-09-01 20:57:14,CHVX,889273,10906032,1934635,RTG0920,0.0,0.0,0.0,20.840767135961432,21.86,2021-09-01 20:57:54,0.0,17.27,2021-09-01 20:58:03,15.24,15.241692005387183,17.34
TULSA,2021-09-01 20:57:33,GATX,33612,10906212,1934656,RTG4150,0.0,0.0,0.0,20.86964212740407,23.52,2021-09-01 20:58:12,0.0,15.47,2021-09-01 20:58:21,14.34,14.342591373697799,15.38
TULSA,2021-09-01 20:57:33,GATX,33612,10906212,1934656,RTM0950,0.0,0.0,0.0,13.659724302361562,15.28,2021-09-01 20:57:49,0.0,20.78,2021-09-01 20:58:00,18.89,18.897176068934918,20.36
TULSA,2021-09-01 20:57:49,DOWX,40051,10906072,1934642,RTM0950,0.0,0.0,0.0,13.766100139419299,15.45,2021-09-01 20:58:05,0.0,17.34,2021-09-01 20:58:18,16.54,16.54540125739034,16.91
TULSA,2021-09-01 20:57:49,DOWX,40051,10906072,1934642,RTG2130,0.0,0.0,0.0,19.65479154187742,21.09,2021-09-01 20:58:36,0.0,13.8,2021-09-01 20:58:46,13.02,13.023543116359107,13.66
TULSA,2021-09-01 20:58:05,SKSX,101269,10906062,1934641,RTG4150,0.0,0.0,0.0,20.485520444399107,21.44,2021-09-01 20:58:46,0.0,14.51,2021-09-01 20:58:56,13.39,13.39776336588235,14.55
TULSA,2021-09-01 20:58:05,SKSX,101269,10906062,1934641,RTM0950,0.0,0.0,0.0,13.346263621447603,15.27,2021-09-01 20:58:22,0.0,18.89,2021-09-01 20:58:34,18.06,18.064174907880318,18.46
TULSA,2021-09-01 20:58:23,NATX,301570,10906082,1934643,RTG3140,0.0,0.0,0.0,21.584570263398533,22.03,2021-09-01 20:59:09,0.0,15.43,2021-09-01 20:59:18,14.96,14.961513928965404,15.43
TULSA,2021-09-01 20:58:23,NATX,301570,10906082,1934643,RTM0950,0.0,0.0,0.0,13.221202510497083,15.22,2021-09-01 20:58:40,0.0,18.16,2021-09-01 20:58:52,17.53,17.535864126841,17.84
TULSA,2021-09-01 20:58:40,UTLX,681060,10906112,1934646,RTG2130,0.0,0.0,0.0,20.211478144700646,21.43,2021-09-01 20:59:26,0.0,14.9,2021-09-01 20:59:35,14.33,14.332226659313022,14.84
TULSA,2021-09-01 20:58:40,UTLX,681060,10906112,1934646,RTM0950,0.0,0.0,0.0,13.832048032748911,15.39,2021-09-01 20:58:56,0.0,18.22,2021-09-01 20:59:09,17.3,17.30972924150725,17.62
TULSA,2021-09-01 20:58:56,DOWX,40114,10906092,1934644,RTM0950,0.0,0.0,0.0,14.039981714260124,15.5,2021-09-01 20:59:12,0.0,18.31,2021-09-01 20:59:24,17.0,17.004293129394977,17.99
TULSA,2021-09-01 20:58:56,DOWX,40114,10906092,1934644,RTG2130,0.0,0.0,0.0,19.91310014387244,22.08,2021-09-01 20:59:41,0.0,14.39,2021-09-01 20:59:50,13.8,13.808496285221892,14.35
TULSA,2021-09-01 20:59:11,GBRX,700167,10906232,1934658,RTM0950,0.0,0.0,0.0,14.134573842908221,15.61,2021-09-01 20:59:27,0.0,18.21,2021-09-01 20:59:39,17.05,17.052958596914962,17.82
TULSA,2021-09-01 20:59:11,GBRX,700167,10906232,1934658,RTG4150,0.0,0.0,0.0,20.139841834897155,21.15,2021-09-01 20:59:53,0.0,13.33,2021-09-01 21:00:02,12.53,12.53144837914094,13.43
TULSA,2021-09-01 20:59:27,CBFX,470937,10906122,1934647,RTM0950,0.0,0.0,0.0,12.531410452963717,14.73,2021-09-01 20:59:45,0.0,17.28,2021-09-01 20:59:58,17.15,17.151569877276724,16.95
TULSA,2021-09-01 20:59:27,CBFX,470937,10906122,1934647,RTG2130,0.0,0.0,0.0,20.887342734670483,20.23,2021-09-01 21:00:15,0.0,13.99,2021-09-01 21:00:25,13.63,13.630124302630255,13.99
